"","Spell","Rune"
"8855","Battle Rage","Bloodshed"
"8856","Wrath of the Berserker","Insanity"
"8857","Berserker Rage","Passive"
"8858","Brawler","Passive"
"8859","Boon of Bul-Kathos","Passive"
"8860","Rampage","Passive"
"8861",NA,NA
"8862",NA,NA
"8863",NA,NA
"8864",NA,NA
"8865",NA,NA
"8866",NA,NA
"8867",NA,NA
"8868",NA,NA
"8869",NA,NA
"8870",NA,NA
"8871","Furious Charge","Battering Ram"
"8872","Whirlwind","Volcanic Eruption"
"8873","Ground Stomp","Wrenching Smash"
"8874","War Cry","Impunity"
"8875","Battle Rage","Marauder's Rage"
"8876","Call of the Ancients","Together as One"
"8877","Ruthless","Passive"
"8878","Rampage","Passive"
"8879","Superstition","Passive"
"8880","Relentless","Passive"
"8881","Furious Charge","Battering Ram"
"8882","Whirlwind","Volcanic Eruption"
"8883","Battle Rage","Marauder's Rage"
"8884","Call of the Ancients","The Council Rises"
"8885","War Cry","Impunity"
"8886","Wrath of the Berserker","Insanity"
"8887","Bloodthirst","Passive"
"8888","Superstition","Passive"
"8889","Tough as Nails","Passive"
"8890","Rampage","Passive"
"8891","Whirlwind","Dust Devils"
"8892","Furious Charge","Stamina"
"8893","War Cry","Impunity"
"8894","Battle Rage","Bloodshed"
"8895","Call of the Ancients","Together as One"
"8896","Wrath of the Berserker","Insanity"
"8897","Berserker Rage","Passive"
"8898","Boon of Bul-Kathos","Passive"
"8899","Superstition","Passive"
"8900","Rampage","Passive"
"8901","Frenzy","Vanguard"
"8902","Call of the Ancients","The Council Rises"
"8903","War Cry","Impunity"
"8904","Furious Charge","Merciless Assault"
"8905","Battle Rage","Bloodshed"
"8906","Wrath of the Berserker","Insanity"
"8907","Ruthless","Passive"
"8908","Berserker Rage","Passive"
"8909","Boon of Bul-Kathos","Passive"
"8910","Rampage","Passive"
"8911","Cleave","Gathering Storm"
"8912","Ignore Pain","Contempt for Weakness"
"8913","Furious Charge","Battering Ram"
"8914","Battle Rage","Marauder's Rage"
"8915","War Cry","Impunity"
"8916","Call of the Ancients","The Council Rises"
"8917","Superstition","Passive"
"8918","Relentless","Passive"
"8919","Juggernaut","Passive"
"8920","Berserker Rage","Passive"
"8921","Call of the Ancients","Together as One"
"8922","Whirlwind","Volcanic Eruption"
"8923","Ignore Pain","Iron Hide"
"8924","Battle Rage","Bloodshed"
"8925","Furious Charge","Battering Ram"
"8926","War Cry","Impunity"
"8927","Berserker Rage","Passive"
"8928","Superstition","Passive"
"8929","Rampage","Passive"
"8930","Ruthless","Passive"
"8931","Bash","Hammer of the Ancients"
"8932",NA,NA
"8933",NA,NA
"8934",NA,NA
"8935",NA,NA
"8936",NA,NA
"8937",NA,"Passive"
"8938",NA,"Passive"
"8939",NA,"Passive"
"8940",NA,"Passive"
"8941","Frenzy","Maniac"
"8942","Ignore Pain","Iron Hide"
"8943","Furious Charge","Battering Ram"
"8944","War Cry","Impunity"
"8945","Battle Rage","Bloodshed"
"8946","Wrath of the Berserker","Insanity"
"8947","Superstition","Passive"
"8948","Berserker Rage","Passive"
"8949","Nerves of Steel","Passive"
"8950","Boon of Bul-Kathos","Passive"
"8951","Whirlwind","Wind Shear"
"8952","Furious Charge","Battering Ram"
"8953","Wrath of the Berserker","Insanity"
"8954","Call of the Ancients","Together as One"
"8955","Battle Rage","Marauder's Rage"
"8956","War Cry","Impunity"
"8957","Relentless","Passive"
"8958","Rampage","Passive"
"8959","Tough as Nails","Passive"
"8960","Superstition","Passive"
"8961","Frenzy","Maniac"
"8962","Furious Charge","Ignore Pain"
"8963","Iron Hide","Call of the Ancients"
"8964","Together as One","Wrath of the Berserker"
"8965","Striding Giant","Battle Rage"
"8966","Bloodshed","Berserker Rage"
"8967","Nerves of Steel","Passive"
"8968","Superstition","Passive"
"8969","Ruthless","Passive"
"8970",NA,"Passive"
"8971","Frenzy","Smite"
"8972","Furious Charge","Dreadnought"
"8973","War Cry","Impunity"
"8974","Battle Rage","Marauder's Rage"
"8975","Call of the Ancients","Together as One"
"8976","Wrath of the Berserker","Insanity"
"8977","Superstition","Passive"
"8978","Ruthless","Passive"
"8979","Nerves of Steel","Passive"
"8980","Boon of Bul-Kathos","Passive"
"8981","Earthquake","Molten Fury"
"8982","Leap","Death from Above"
"8983","Ground Stomp","Wrenching Smash"
"8984","Wrath of the Berserker","Insanity"
"8985","War Cry","Impunity"
"8986","Call of the Ancients","Together as One"
"8987","Ruthless","Passive"
"8988","Rampage","Passive"
"8989","Boon of Bul-Kathos","Passive"
"8990","Berserker Rage","Passive"
"8991","Frenzy","Maniac"
"8992","Seismic Slam","Shattered Ground"
"8993","Wrath of the Berserker","Insanity"
"8994","Call of the Ancients","The Council Rises"
"8995","Threatening Shout","Grim Harvest"
"8996","Battle Rage","Marauder's Rage"
"8997","Rampage","Passive"
"8998","Boon of Bul-Kathos","Passive"
"8999","Relentless","Passive"
"9000","Ruthless","Passive"
"9001","Frenzy","Smite"
"9002","Whirlwind","Hurricane"
"9003","Sprint","Marathon"
"9004","Revenge","Blood Law"
"9005","Ignore Pain","Iron Hide"
"9006","War Cry","Impunity"
"9007","Nerves of Steel","Passive"
"9008","Tough as Nails","Passive"
"9009","Superstition","Passive"
"9010","Relentless","Passive"
"9011","Bash","Pulverize"
"9012","Whirlwind","Wind Shear"
"9013","Leap","Death from Above"
"9014","Battle Rage","Into the Fray"
"9015","War Cry","Impunity"
"9016","Wrath of the Berserker","Insanity"
"9017","Superstition","Passive"
"9018","Tough as Nails","Passive"
"9019","Relentless","Passive"
"9020","Berserker Rage","Passive"
"9021","Frenzy","Maniac"
"9022","Furious Charge","Stamina"
"9023","Wrath of the Berserker","Insanity"
"9024","Battle Rage","Bloodshed"
"9025","War Cry","Impunity"
"9026","Call of the Ancients","Together as One"
"9027","Superstition","Passive"
"9028","Berserker Rage","Passive"
"9029","Ruthless","Passive"
"9030","Rampage","Passive"
"9031","Frenzy","Maniac"
"9032","Furious Charge","Merciless Assault"
"9033","Leap","Death from Above"
"9034","Wrath of the Berserker","Insanity"
"9035","War Cry","Impunity"
"9036","Battle Rage","Marauder's Rage"
"9037","Tough as Nails","Passive"
"9038","Relentless","Passive"
"9039","Earthen Might","Passive"
"9040","Rampage","Passive"
"9041","Weapon Throw","Throwing Hammer"
"9042","Ancient Spear","Boulder Toss"
"9043","Furious Charge","Dreadnought"
"9044","Call of the Ancients","Ancients' Fury"
"9045","War Cry","Impunity"
"9046","Wrath of the Berserker","Insanity"
"9047","Unforgiving","Passive"
"9048","Animosity","Passive"
"9049","Superstition","Passive"
"9050","Rampage","Passive"
"9051","Cleave","Broad Sweep"
"9052","Whirlwind","Wind Shear"
"9053","Furious Charge","Dreadnought"
"9054","Wrath of the Berserker","Insanity"
"9055","War Cry","Impunity"
"9056","Call of the Ancients","Together as One"
"9057","Rampage","Passive"
"9058","Berserker Rage","Passive"
"9059","Tough as Nails","Passive"
"9060","Ruthless","Passive"
"9061","Call of the Ancients","The Council Rises"
"9062","Furious Charge","Merciless Assault"
"9063","Battle Rage","Bloodshed"
"9064","Ignore Pain","Ignorance is Bliss"
"9065","Wrath of the Berserker","Insanity"
"9066","War Cry","Impunity"
"9067","Boon of Bul-Kathos","Passive"
"9068","Ruthless","Passive"
"9069","Superstition","Passive"
"9070","Relentless","Passive"
"9071",NA,NA
"9072",NA,NA
"9073",NA,NA
"9074",NA,NA
"9075",NA,NA
"9076",NA,NA
"9077",NA,NA
"9078",NA,NA
"9079",NA,NA
"9080",NA,NA
"9081","Frenzy","Smite"
"9082","Ignore Pain","Iron Hide"
"9083","Battle Rage","Bloodshed"
"9084","Call of the Ancients","Together as One"
"9085","Furious Charge","Dreadnought"
"9086","War Cry","Impunity"
"9087","Nerves of Steel","Passive"
"9088","Rampage","Passive"
"9089","Berserker Rage","Passive"
"9090","Superstition","Passive"
"9091","Whirlwind","Wind Shear"
"9092","Call of the Ancients","Together as One"
"9093","Wrath of the Berserker","Insanity"
"9094","Sprint","Run Like the Wind"
"9095","War Cry","Impunity"
"9096","Battle Rage","Into the Fray"
"9097","Brawler","Passive"
"9098","Boon of Bul-Kathos","Passive"
"9099","Unforgiving","Passive"
"9100","Rampage","Passive"
"9101","Frenzy","Maniac"
"9102","Battle Rage","Marauder's Rage"
"9103","Furious Charge","Stamina"
"9104","War Cry","Impunity"
"9105","Call of the Ancients","Together as One"
"9106","Wrath of the Berserker","Insanity"
"9107","Berserker Rage","Passive"
"9108","Relentless","Passive"
"9109","Superstition","Passive"
"9110","Rampage","Passive"
"9111",NA,NA
"9112",NA,NA
"9113",NA,NA
"9114",NA,NA
"9115",NA,NA
"9116",NA,NA
"9117",NA,NA
"9118",NA,NA
"9119",NA,NA
"9120",NA,NA
"9121","Frenzy","Maniac"
"9122","Whirlwind","Volcanic Eruption"
"9123","War Cry","Impunity"
"9124","Battle Rage","Bloodshed"
"9125","Call of the Ancients","The Council Rises"
"9126","Overpower","Revel"
"9127","Relentless","Passive"
"9128","Superstition","Passive"
"9129","Rampage","Passive"
"9130","Weapons Master","Passive"
"9131",NA,NA
"9132",NA,NA
"9133",NA,NA
"9134",NA,NA
"9135",NA,NA
"9136",NA,NA
"9137",NA,NA
"9138",NA,NA
"9139",NA,NA
"9140",NA,NA
"9141",NA,NA
"9142",NA,NA
"9143",NA,NA
"9144",NA,NA
"9145",NA,NA
"9146",NA,NA
"9147",NA,NA
"9148",NA,NA
"9149",NA,NA
"9150",NA,NA
"9151","Call of the Ancients","Together as One"
"9152","Whirlwind","Wind Shear"
"9153","Sprint","Marathon"
"9154","War Cry","Impunity"
"9155","Battle Rage","Bloodshed"
"9156","Wrath of the Berserker","Insanity"
"9157","Inspiring Presence","Passive"
"9158","Rampage","Passive"
"9159","Unforgiving","Passive"
"9160","Boon of Bul-Kathos","Passive"
"9161",NA,NA
"9162",NA,NA
"9163",NA,NA
"9164",NA,NA
"9165",NA,NA
"9166",NA,NA
"9167",NA,NA
"9168",NA,NA
"9169",NA,NA
"9170",NA,NA
"9171",NA,NA
"9172",NA,NA
"9173",NA,NA
"9174",NA,NA
"9175",NA,NA
"9176",NA,NA
"9177",NA,NA
"9178",NA,NA
"9179",NA,NA
"9180",NA,NA
"9181","Frenzy","Smite"
"9182","Furious Charge","Battering Ram"
"9183","Battle Rage","Into the Fray"
"9184","War Cry","Impunity"
"9185","Ignore Pain","Iron Hide"
"9186","Wrath of the Berserker","Striding Giant"
"9187","Ruthless","Passive"
"9188","Boon of Bul-Kathos","Passive"
"9189","Berserker Rage","Passive"
"9190","Rampage","Passive"
"9191","Whirlwind","Wind Shear"
"9192","Overpower","Killing Spree"
"9193","Battle Rage","Bloodshed"
"9194","Wrath of the Berserker","Insanity"
"9195","War Cry","Impunity"
"9196","Call of the Ancients","Together as One"
"9197","Superstition","Passive"
"9198","Berserker Rage","Passive"
"9199","Inspiring Presence","Passive"
"9200","Rampage","Passive"
"9201","Whirlwind","Wind Shear"
"9202","Wrath of the Berserker","Thrive on Chaos"
"9203","Furious Charge","Dreadnought"
"9204","War Cry","Impunity"
"9205","Battle Rage","Marauder's Rage"
"9206","Call of the Ancients","Together as One"
"9207","Ruthless","Passive"
"9208","Nerves of Steel","Passive"
"9209","Unforgiving","Passive"
"9210","Weapons Master","Passive"
"9211","Call of the Ancients","The Council Rises"
"9212","Furious Charge","Battering Ram"
"9213","War Cry","Impunity"
"9214","Sprint","Run Like the Wind"
"9215","Battle Rage","Marauder's Rage"
"9216","Overpower","Killing Spree"
"9217","Berserker Rage","Passive"
"9218","Superstition","Passive"
"9219","Relentless","Passive"
"9220","Nerves of Steel","Passive"
"9221","Earthquake","The Mountain's Call"
"9222","Whirlwind","Wind Shear"
"9223","Call of the Ancients","Together as One"
"9224","Battle Rage","Marauder's Rage"
"9225","War Cry","Impunity"
"9226","Leap","Death from Above"
"9227","Superstition","Passive"
"9228","Rampage","Passive"
"9229","Ruthless","Passive"
"9230","Berserker Rage","Passive"
"9231","Call of the Ancients","The Council Rises"
"9232","Weapon Throw","Ricochet"
"9233","War Cry","Hardened Wrath"
"9234","Threatening Shout","Grim Harvest"
"9235","Battle Rage","Bloodshed"
"9236","Ignore Pain","Iron Hide"
"9237","Berserker Rage","Passive"
"9238","Superstition","Passive"
"9239","Tough as Nails","Passive"
"9240","Rampage","Passive"
"9241","Whirlwind","Wind Shear"
"9242","War Cry","Impunity"
"9243","Battle Rage","Marauder's Rage"
"9244","Threatening Shout","Grim Harvest"
"9245","Overpower","Killing Spree"
"9246","Call of the Ancients","Together as One"
"9247","Unforgiving","Passive"
"9248","Berserker Rage","Passive"
"9249","Superstition","Passive"
"9250","Rampage","Passive"
"9251","Whirlwind","Hurricane"
"9252","Leap","Call of Arreat"
"9253","Ignore Pain","Mob Rule"
"9254","Earthquake","Chilling Earth"
"9255","War Cry","Impunity"
"9256","Call of the Ancients","Together as One"
"9257","Superstition","Passive"
"9258","Inspiring Presence","Passive"
"9259","Nerves of Steel","Passive"
"9260","Rampage","Passive"
"9261","Frenzy","Maniac"
"9262","Furious Charge","Battering Ram"
"9263","Battle Rage","Bloodshed"
"9264","Wrath of the Berserker","Insanity"
"9265","Ignore Pain","Iron Hide"
"9266","War Cry","Impunity"
"9267","Boon of Bul-Kathos","Passive"
"9268","Relentless","Passive"
"9269","Ruthless","Passive"
"9270","Bloodthirst","Passive"
"9271","Frenzy","Maniac"
"9272","Battle Rage","Bloodshed"
"9273","Ignore Pain","Ignorance is Bliss"
"9274","Furious Charge","Battering Ram"
"9275","Call of the Ancients","The Council Rises"
"9276","Wrath of the Berserker","Insanity"
"9277","Boon of Bul-Kathos","Passive"
"9278","Tough as Nails","Passive"
"9279","Superstition","Passive"
"9280","Nerves of Steel","Passive"
"9281","Frenzy","Berserk"
"9282","Wrath of the Berserker","Insanity"
"9283","Furious Charge","Battering Ram"
"9284","War Cry","Impunity"
"9285","Battle Rage","Marauder's Rage"
"9286","Call of the Ancients","The Council Rises"
"9287","Ruthless","Passive"
"9288","Berserker Rage","Passive"
"9289","Unforgiving","Passive"
"9290","Boon of Bul-Kathos","Passive"
"9291","Whirlwind","Blood Funnel"
"9292","Furious Charge","Battering Ram"
"9293","Ignore Pain","Ignorance is Bliss"
"9294","War Cry","Impunity"
"9295","Call of the Ancients","Ancients' Fury"
"9296","Wrath of the Berserker","Thrive on Chaos"
"9297","Rampage","Passive"
"9298","Berserker Rage","Passive"
"9299","Tough as Nails","Passive"
"9300","Superstition","Passive"
"9301","Frenzy","Maniac"
"9302","Furious Charge","Merciless Assault"
"9303","Leap","Call of Arreat"
"9304","Ignore Pain","Iron Hide"
"9305","War Cry","Impunity"
"9306","Battle Rage","Bloodshed"
"9307","Superstition","Passive"
"9308","Berserker Rage","Passive"
"9309","Rampage","Passive"
"9310","Weapons Master","Passive"
"9311","Whirlwind","Blood Funnel"
"9312","Call of the Ancients","Ancients' Fury"
"9313","Battle Rage","Marauder's Rage"
"9314","War Cry","Impunity"
"9315","Sprint","Marathon"
"9316","Rend","Bloodbath"
"9317","Superstition","Passive"
"9318","Nerves of Steel","Passive"
"9319","Tough as Nails","Passive"
"9320","Juggernaut","Passive"
"9321","Frenzy","Maniac"
"9322","Seismic Slam","Permafrost"
"9323","Furious Charge","Merciless Assault"
"9324","Ignore Pain","Contempt for Weakness"
"9325","Battle Rage","Marauder's Rage"
"9326","Call of the Ancients","The Council Rises"
"9327","Unforgiving","Passive"
"9328","Ruthless","Passive"
"9329","Superstition","Passive"
"9330","Tough as Nails","Passive"
"9331","Weapon Throw","Mighty Throw"
"9332","Whirlwind","Wind Shear"
"9333","Battle Rage","Into the Fray"
"9334","War Cry","Impunity"
"9335","Ignore Pain","Ignorance is Bliss"
"9336","Call of the Ancients","Together as One"
"9337","Brawler","Passive"
"9338","Unforgiving","Passive"
"9339","Berserker Rage","Passive"
"9340","Ruthless","Passive"
"9341","Call of the Ancients","Together as One"
"9342","Whirlwind","Wind Shear"
"9343","Threatening Shout","Grim Harvest"
"9344","Overpower","Killing Spree"
"9345","War Cry","Impunity"
"9346","Battle Rage","Bloodshed"
"9347","Inspiring Presence","Passive"
"9348","Berserker Rage","Passive"
"9349","Rampage","Passive"
"9350","Weapons Master","Passive"
"9351","Call of the Ancients","The Council Rises"
"9352","Battle Rage","Marauder's Rage"
"9353","Leap","Death from Above"
"9354","War Cry","Impunity"
"9355","Earthquake","Molten Fury"
"9356","Wrath of the Berserker","Insanity"
"9357","Rampage","Passive"
"9358","Superstition","Passive"
"9359","Berserker Rage","Passive"
"9360","Ruthless","Passive"
"9361","Frenzy","Maniac"
"9362","Furious Charge","Battering Ram"
"9363","Call of the Ancients","The Council Rises"
"9364","War Cry","Hardened Wrath"
"9365","Ignore Pain","Bravado"
"9366","Wrath of the Berserker","Insanity"
"9367","Ruthless","Passive"
"9368","Berserker Rage","Passive"
"9369","Brawler","Passive"
"9370","Boon of Bul-Kathos","Passive"
"9371","Furious Charge","Stamina"
"9372","Whirlwind","Volcanic Eruption"
"9373","Sprint","Marathon"
"9374","Battle Rage","Marauder's Rage"
"9375","War Cry","Invigorate"
"9376","Call of the Ancients","The Council Rises"
"9377","Rampage","Passive"
"9378","Bloodthirst","Passive"
"9379","Tough as Nails","Passive"
"9380","Superstition","Passive"
"9381","Frenzy","Maniac"
"9382","Battle Rage","Into the Fray"
"9383","War Cry","Impunity"
"9384","Earthquake","Molten Fury"
"9385","Leap","Death from Above"
"9386","Call of the Ancients","Together as One"
"9387","Tough as Nails","Passive"
"9388","Superstition","Passive"
"9389","Rampage","Passive"
"9390","Berserker Rage","Passive"
"9391","Frenzy","Maniac"
"9392","Furious Charge","Battering Ram"
"9393","Sprint","Marathon"
"9394","Call of the Ancients","The Council Rises"
"9395","Battle Rage","Bloodshed"
"9396","War Cry","Invigorate"
"9397","Rampage","Passive"
"9398","Superstition","Passive"
"9399","Boon of Bul-Kathos","Passive"
"9400","Berserker Rage","Passive"
"9401","Frenzy","Maniac"
"9402","Furious Charge","Battering Ram"
"9403","War Cry","Hardened Wrath"
"9404","Ignore Pain","Iron Hide"
"9405","Whirlwind","Blood Funnel"
"9406","Wrath of the Berserker","Striding Giant"
"9407","Relentless","Passive"
"9408","Tough as Nails","Passive"
"9409","Superstition","Passive"
"9410","Weapons Master","Passive"
"9411","Cleave","Gathering Storm"
"9412","Leap","Call of Arreat"
"9413","Call of the Ancients","Duty to the Clan"
"9414","Earthquake","Chilling Earth"
"9415","Battle Rage","Marauder's Rage"
"9416","War Cry","Impunity"
"9417","Brawler","Passive"
"9418","Relentless","Passive"
"9419","Rampage","Passive"
"9420","Berserker Rage","Passive"
"9421","Frenzy","Maniac"
"9422","Hammer of the Ancients","Smash"
